"protein","mi_median_ctrl","sel_freq_ctrl","mi_median_als","sel_freq_als","mi_median_nonals","sel_freq_nonals","mi_full_ctrl","mi_full_als","mi_full_nonals","delta_mi_median","delta_sel_freq","high_ctrl","high_als","high_nonals","category"
"Q08499",0.0452558546950041,0.01,0.0163387032892117,0,0.139721688799955,0.02,0.0109026437897728,0.00909512763630849,0.114281313216045,-0.168638840205747,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q13542.1",0.0452482754758035,0,0.0207441381410356,0.02,0.114318983579788,0,0.00743529611347293,0.0116142296809976,0.0909070138847079,-0.138823120914556,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O60494",0.0452419132638016,0,0.0140978485096672,0,0.175568567601589,0.04,0.0164731040125727,0.00625824969143363,0.122851393235403,-0.206712632355723,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q5EBL4",0.0452288629895159,0,0.0205787149708092,0,0.118034683208331,0,0.00743529611347249,0.0108855147844258,0.0461878409453567,-0.142684831227037,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8N3F8",0.0452142769689001,0,0.0136633866750149,0,0.121750153728395,0,0.0129571941592119,0.00452244655758616,0.0909070138847079,-0.153301044022281,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8IY33",0.045212349372858,0,0.0277857015903888,0.03,0.114590259161576,0,0.0113151066686035,0.0158376244599232,0.0396925139935216,-0.132016906944045,0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P78410",0.0452006671941902,0,0.0200266644516347,0.02,0.140899517977419,0.01,0.00743529611347293,0.00877072253641176,0.117449877918596,-0.166073520719975,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NYL9",0.0452003059463275,0,0.0170019956089762,0,0.122641700632429,0,0.0113151066686039,0.0108554265522782,0.0461878409453564,-0.15084001096978,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.186",0.0451973269396686,0,0.0201834124541151,0.03,0.114318983579788,0.01,0.00369009607636439,0.0172126854760957,0.122432008029455,-0.139332898065342,0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9Y2Q5",0.0451943352473612,0.01,0.0135663862012081,0.02,0.118776045828698,0,0.0127279039754646,0.00741930492214093,0.0014686680060052,-0.150403994874851,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8WXK3",0.0451583345000368,0,0.0236517207613427,0.06,0.115188728561169,0,0.0113151066686035,0.0178920202112414,0.0461878409453567,-0.136695342299863,0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q13557",0.0451509380883592,0,0.0135264845963068,0,0.121319191331456,0,0.0224405205788503,0.00313916503604794,0.052683167897192,-0.152943644823509,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.65",0.045150880954669,0,0.0129050976206158,0.01,0.11874536889353,0,0.00743529611347205,0.00520168167679858,0.127833523346262,-0.150991152227583,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O75398",0.0451390788279136,0,0.0176411904656488,0,0.116400201993667,0,0.0056100359277802,0.00688953314918495,0.0608338627106015,-0.143898090355932,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NX18",0.0451349105289247,0,0.0125166877379113,0,0.122992074987583,0,0.0134027126797496,0.00266945176710065,0.0909070138847079,-0.155610297778597,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P25311",0.0451317514194269,0,0.0114264778547946,0,0.126253496212174,0,0.0018648358906721,0.00469870295393582,0.0909070138847075,-0.159958769776806,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P35548",0.0451230613822564,0,0.0235137683986866,0.02,0.136731314048675,0,0.00369009607636439,0.0127605895578675,0.0515893562621641,-0.158340607032245,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q16637",0.0451211392253348,0,0.0138111442673328,0,0.143132468591675,0.03,0.00926055629916434,0.0042528704047573,0.117449877918595,-0.174442463549678,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P60900",0.0451133459889366,0,0.0234939573539381,0.06,0.114356653943531,0,0.0130057563362729,0.0208499375458477,0.0844116869328726,-0.13597604257853,0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8N5G2",0.0451057196500666,0,0.012601027204691,0,0.127043509779218,0.02,0.0109026437897728,0.00194063840476133,0.0608338627106015,-0.159548202224594,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P45974",0.0451009583356954,0,0.00993085909579938,0,0.10517564296876,0,0.00369009607636439,0.000777245485024558,0.0014686680060052,-0.140345742208656,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6ZWK4",0.0450762804350648,0,0.0121873559674082,0,0.104357461569458,0,0.021583594758642,0.00129723585625507,0.0014686680060052,-0.137246386037115,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9Y4G6",0.0450620899819567,0,0.0138238487462183,0,0.125370626123091,0.01,0.0056100359277802,0.00353274291740835,0.0580846832139994,-0.156608867358829,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q96P16",0.0450584818166577,0.01,0.020619881888098,0,0.137614184137758,0.01,0.0109026437897728,0.0172126854760957,0.066235378027409,-0.162052784066318,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P32927",0.0450564375945559,0,0.027897735326806,0.06,0.129750664258139,0.01,0.0018648358906721,0.00882909717112534,0.0515893562621641,-0.146909366525889,0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P05019.1",0.0450290517284933,0,0.0238026294183737,0,0.126253496212174,0,0.00926055629916434,0.0156560852204337,0.102803856153351,-0.147479918522293,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q16568",0.0450176759148171,0,0.0134189399014186,0.01,0.162853543933644,0.06,0.0127279039754646,0.00493172619773796,0.158842288608663,-0.194452279947042,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P10747",0.0450152029383595,0.01,0.0135281773193829,0.01,0.103904661216954,0,0.00926055629916434,0.00474047793713739,0.0014686680060052,-0.13539168683593,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q14118",0.0449868787315224,0.01,0.013479488082289,0,0.104123960910164,0,0.0203529145677037,0.00685168182119567,0.0461878409453564,-0.135631351559398,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q15777",0.0449826272302731,0,0.0155699113905108,0.01,0.153936748168261,0.03,0.00369009607636439,0.0111326420874351,0.080723202245921,-0.183349464008023,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P54922",0.0449796085158904,0,0.013997231886991,0,0.121319191331457,0,0.00926055629916434,0.00782174604312846,0.0461878409453567,-0.152301567960356,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P58499",0.0449753087749376,0.01,0.0132352408063479,0,0.109579961218459,0,0.0018648358906721,0.00167797185124341,0.0014686680060052,-0.141320029187049,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q92843.1",0.0449632912663762,0,0.0186229506081506,0,0.152847520295648,0,0.0130057563362729,0.0114327610642055,0.152505159203561,-0.179187860953874,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6GMV3",0.0449615344221457,0,0.0158810301100869,0,0.114318983579788,0,0.0171479127168577,0.00311874146850499,0.0461878409453567,-0.143399487891847,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P41182",0.0449588508453411,0,0.0145368719120424,0,0.123632729987497,0.03,0.0289307529900733,0.00805506868887829,0.066235378027409,-0.154054708920796,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q5I0X7",0.0449585745523609,0,0.014820561018978,0,0.138137406448679,0,0.0109026437897728,0.00722493526830803,0.0844116869328726,-0.168275419982062,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O14929.1",0.0449513484595379,0,0.0332346775472956,0.07,0.124731460391595,0,0.0226698107625976,0.0253484126609123,0.0396925139935216,-0.136448131303837,0.07,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P38484",0.0449235572546067,0,0.0145748283169234,0,0.114356653943531,0,0.00369009607636439,0.00726100767010651,0.0461878409453562,-0.144705382881215,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P58400.1",0.0449144148670473,0,0.0138900947925238,0,0.228169005323589,0.19,0.00513819733568832,0.006758745803217,0.184449538554256,-0.259193325398112,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9Y2D0",0.044913055233168,0,0.00938966366815897,0,0.15438004598928,0.01,0.00926055629916434,0.00130842145513954,0.117449877918595,-0.189903437554289,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.27",0.0449067396886236,0,0.0133588491437993,0.01,0.114281313216045,0,0.00926055629916434,0.00678951812547934,0.0461878409453567,-0.145829203760869,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.17",0.0448859806924613,0,0.0263812354350041,0.02,0.126394841516237,0.01,0.0189731729025495,0.0194643056481065,0.0515893562621641,-0.144899586773694,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8IV56",0.0448822955559589,0,0.0119905330617278,0,0.110829105014701,0,0.0130057563362729,0.00210276735640313,0.0554323473937941,-0.143720867508932,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P02689",0.044877092059914,0,0.0137906960721865,0,0.143132468591676,0.01,0.00994740088384827,0.00828577654528706,0.0963085292015153,-0.174218864579403,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.173",0.0448591530479034,0,0.023576063190567,0.02,0.12894999865339,0.01,0.0134027126797496,0.0166063350297119,0.117449877918595,-0.150233088510726,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P08922",0.0448548250117804,0,0.0146550488144694,0,0.11095455096676,0,0.0203529145677037,0.00795207288662469,0.052683167897192,-0.141154327164071,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9HCB6",0.0448471703400239,0.01,0.0184462334209916,0.01,0.112671501807149,0.01,0.0228529834576805,0.00537026473379942,0.052683167897192,-0.139072438726181,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P32242",0.044840137772389,0.01,0.0100116351413368,0.01,0.152206865295735,0.09,0.0018648358906721,0.00313916503604794,0.10778598626421,-0.187035367926787,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NZU1.1",0.0448388688055861,0,0.014564429450016,0,0.11622788212012,0,0.0257257511392273,0.00625622885623978,0.0753216869291136,-0.14650232147569,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O15041.1",0.0448355837737533,0,0.0240884205812846,0.01,0.122181116125335,0.02,0.00926055629916434,0.0220556862150092,0.11095455096676,-0.142928279317803,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P12724.1",0.0448319224485547,0,0.0103826481931766,0,0.126090379896371,0.02,0.00743529611347249,0.00311874146850499,0.0461878409453564,-0.160539654151749,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P27930.1",0.0448252989981055,0,0.0109558941297949,0,0.126253496212174,0.01,0.00926055629916434,0.00461492986823098,0.0963085292015153,-0.160122901080485,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P52292",0.0448039702198926,0.01,0.0173968971974579,0,0.145039186574326,0,0.00743529611347249,0.00828370453946725,0.119682828532852,-0.172446259596761,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P13987.1",0.0448039573033243,0,0.0251305175588137,0,0.166973978359102,0.04,0.0134027126797496,0.0130114788826616,0.11095455096676,-0.186647418103613,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O43353.1",0.0447874513385549,0,0.0152563183747898,0,0.11773253761581,0.03,0.00743529611347249,0.00758143387378363,0.0461878409453564,-0.147263670579575,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8N7C7",0.0447854873279139,0,0.0247857339203112,0,0.175595815036104,0.16,0.00369009607636439,0.0145950350768782,0.210056788499849,-0.195595568443707,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9H4A3",0.044781084811389,0,0.0204184016313553,0,0.123423037384523,0,0.00743529611347293,0.00951626187368326,0.066235378027409,-0.147785720564556,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NPH0",0.0447711977754015,0,0.0294679986017279,0.05,0.178718032559962,0.03,0.0147824543449042,0.0251892769438116,0.119682828532852,-0.194021231733636,0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q3SXP7",0.0447583978363268,0,0.0138215247047973,0.01,0.127043509779218,0.01,0.00743529611347293,0.00829117993416029,0.0580846832139994,-0.157980382910748,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NRR1",0.0447515832917118,0,0.0134429796345821,0,0.137057775788759,0,0.00369009607636439,0.00313916503604794,0.0515893562621641,-0.168366379445889,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8TAD2",0.0447469452431539,0.01,0.0117873501586352,0,0.120040859868465,0,0.0127279039754646,0.00232682572020071,0.0580846832139994,-0.153000454952983,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NVQ4.1",0.0447420165227486,0,0.0307653186383809,0.05,0.132468937711096,0.01,0.0462528736503445,0.0241109693800015,0.11095455096676,-0.146445635595464,0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.116",0.0447297876859463,0,0.0328295825007454,0.08,0.135974715628186,0.01,0.0150645975874681,0.0240832336065679,0.0912650452203205,-0.147874920813387,0.08,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P39877",0.0447233377266021,0.01,0.0126717371983578,0,0.140899517977419,0.01,0.00369009607636439,0.00452244655758616,0.102803856153351,-0.172951118505663,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P49913",0.0447230758663455,0,0.0151131280284609,0,0.119305435851659,0.01,0.00743529611347249,0.00404741073488157,0.0461878409453567,-0.148915383689544,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P49419",0.0447092212633289,0.01,0.0182344164040009,0,0.121319191331456,0,0.0226698107625976,0.00893299868466668,0.0396925139935216,-0.147793996190784,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q92993",0.0446801297724959,0,0.0167203766535513,0.01,0.116989293411502,0,0.00743529611347249,0.00688953314918495,0.066235378027409,-0.144949046530446,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P29083",0.044678615734729,0,0.0163583112899006,0.01,0.114281313216045,0.01,0.0244950709482894,0.00398131137196156,0.0461878409453567,-0.142601617660873,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q96KX1",0.044675000869739,0,0.0209833426300021,0.04,0.183582500873351,0.11,0.00926055629916434,0.0143923915370032,0.117449877918596,-0.207274159113088,0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6MZW2",0.0446519642294831,0,0.0207911604545157,0.01,0.127565906373604,0.03,0.0134027126797496,0.00706322242874347,0.066235378027409,-0.151426710148571,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8IYS5",0.0446314572892255,0,0.024416718585808,0.01,0.137940645877842,0.04,0.00743529611347249,0.0150389275696101,0.134328850298097,-0.15815538458126,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P63146",0.0446269023317742,0,0.0361581707798242,0.12,0.114356653943531,0.01,0.0056100359277802,0.0281533083427634,0.0461878409453567,-0.122825385495481,0.12,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8N2Q7.1",0.0446222140647046,0,0.02256707684106,0.01,0.127833523346262,0,0.0154572630491887,0.0128838418857478,0.0909070138847079,-0.149888660569906,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9UKA8",0.0446176821570206,0,0.0148931583555036,0,0.121923001684162,0.02,0.0056100359277802,0.00859214891344573,0.0461878409453567,-0.151647525485679,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O14734",0.0446158102753864,0,0.0111707473523919,0,0.113897752822812,0.01,0.00369009607636439,0.00261538801661043,0.0014686680060052,-0.147342815745806,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O14910.1",0.0445986195874921,0,0.0113239193425339,0,0.126253496212174,0,0.0365888192240198,0.00184010080288566,0.066235378027409,-0.159528196457132,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.224",0.0445931570198146,0,0.0187882152328289,0,0.12856370004877,0,0.0129571941592119,0.0118156286733928,0.0580846832139994,-0.154368641835755,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9HB40",0.0445881742652778,0,0.0126996690533938,0,0.121929169396202,0,0.00926055629916434,0.0045250136743773,0.0461878409453567,-0.153817674608086,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O60684",0.0445755178388734,0,0.0123501773128003,0,0.119736398248598,0,0.0210277232719887,0.00449318257410258,0.0461878409453567,-0.151961738774672,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.151",0.0445754423441831,0.02,0.0337341950803887,0.08,0.17190828323982,0.05,0.0206152603931584,0.0333436024637277,0.114700698421993,-0.182749530503614,0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P13929",0.0445728432008721,0,0.0217569577087144,0.05,0.118789436077791,0,0.0171479127168577,0.018010778487886,0.122432008029455,-0.141605321569949,0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q86V35",0.0445668942608117,0,0.0269758288568436,0.03,0.144234166315639,0.01,0.015044800170358,0.0193035779022241,0.198159946231207,-0.161825231719607,0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8TB03",0.0445455058332751,0,0.0136841482531367,0,0.102894270516305,0,0.00743529611347205,0.0102871450418505,0.0014686680060052,-0.133755628096444,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q10472",0.0445449289174646,0,0.021268370645706,0,0.124179635805011,0.02,0.0018648358906721,0.0141437121465167,0.117449877918595,-0.14745619407677,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9NP72",0.0445433589848807,0,0.0145153304751267,0,0.102936524642464,0,0.00574464644580353,0.00330129398769063,0.0461878409453567,-0.132964553152218,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P78562",0.0444903202183868,0,0.0124574679164191,0.01,0.113489683206451,0,0.0134027126797496,0.00537026473379942,0.00499526404416883,-0.145522535508419,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P46063",0.0444569949158067,0.01,0.0103911847204106,0,0.116009419063381,0.01,0.0018648358906721,0.00449058265031876,0.0461878409453564,-0.150075229258777,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9P2E7",0.044445579376476,0,0.0242065979914916,0.02,0.181748780895852,0.03,0.0147824543449038,0.0111358006035092,0.172552696285613,-0.201987762280837,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P24534",0.0444383285842671,0,0.0121111774225375,0,0.121264601781218,0,0.0189731729025495,0.00247125101627566,0.0461878409453567,-0.153591752942948,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9UJ72",0.0444383067281835,0,0.0171477640211144,0.01,0.112492486139342,0,0.0226698107625976,0.0125514878668302,0.0396925139935216,-0.139783028846412,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9Y265",0.0444361815450682,0,0.0159696455646026,0,0.110798428079532,0.01,0.00743529611347293,0.00851010314016021,0.0461878409453564,-0.139264964059998,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9UIK4",0.0444260105500527,0,0.0179508610278378,0.02,0.139524928229118,0,0.0113151066686039,0.0137065135654257,0.122851393235403,-0.166000077751333,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P22692",0.0444243296768219,0,0.0130177373847511,0,0.115993680294018,0.01,0.0147824543449038,0.00584070644211909,0.066235378027409,-0.147400272586089,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P52799.1",0.0444207426023111,0,0.0279969940731188,0.07,0.116779600808527,0,0.0113151066686039,0.026268996070717,0.052683167897192,-0.133203349337719,0.07,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q96EB6",0.044411676558135,0,0.0201300534433682,0.01,0.129913780573943,0.01,0.0224405205788503,0.0135415662360399,0.0909070138847079,-0.15419540368871,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O60449",0.0444075876225634,0,0.0317425112589029,0.05,0.122319494109532,0,0.00926055629916434,0.0179764750346822,0.0909070138847075,-0.134984570473192,0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6UB28",0.0444070983106208,0,0.0130238979818276,0,0.142249598502592,0.02,0.0113151066686035,0.00584070644211909,0.0396925139935216,-0.173632798831386,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P14324",0.0444032257853415,0,0.0311268570233858,0.11,0.115740149615261,0,0.0147824543449038,0.0258536860865703,0.105553035649953,-0.129016518377216,0.11,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P55735",0.0443967694916207,0.01,0.0143893834373618,0.01,0.172552696285613,0.05,0.0056100359277802,0.00230235237885346,0.164402001472204,-0.202560082339872,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8TE54",0.0443910471862126,0,0.0160356569039179,0,0.114590259161576,0,0.0459593479891454,0.00791131650007859,0.0909070138847075,-0.142945649443871,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q5T6F0",0.0443903563524986,0.01,0.0165527395456229,0.01,0.133872358843538,0.04,0.0154572630491887,0.012786437740858,0.0515893562621641,-0.161709975650414,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q16651.1",0.0443473156692185,0.01,0.0122064915965545,0.01,0.131866765784096,0.02,0.00369009607636439,0.00430939354786153,0.0515893562621641,-0.16400758985676,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O43173",0.0443451988361161,0.01,0.0308021112482086,0.04,0.143132468591676,0,0.00369009607636439,0.0226399563638542,0.0963085292015153,-0.156675556179583,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
